gene_id,SAM,P1_P2,P3,P4,P5
Zm00001eb284410,0.0625,0.0587219343696028,0.0695249130938586,0.0528709494030699,0.0594819315637992
Zm00001eb159750,0.125,0.110535405872193,0.104287369640788,0.0858442296759522,0.100415733930285
Zm00001eb176740,0.421875,0.362694300518135,0.374275782155272,0.350767481523593,0.364246881995523
Zm00001eb161000,0.609375,0.48013816925734,0.397450753186559,0.316657191586128,0.26702910137512
Zm00001eb005740,2,1.3126079447323,0.894553881807648,0.397384877771461,0.103613687240166
Zm00001eb136750,1.703125,1.86873920552677,1.79837775202781,1.7771461057419,2.20402942117045
Zm00001eb092810,0.5,0.397236614853195,0.44611819235226,0.383172256964184,0.393987847777422
Zm00001eb199880,0.46875,0.379965457685665,0.287369640787949,0.237635019897669,0.212344099776143
Zm00001eb331880,1.46875,1.06908462867012,0.666280417149479,0.283683911313246,0.150303805564439
Zm00001eb073900,3.578125,3.42141623488774,3.29432213209734,3.31893121091529,3.27246562200192
Zm00001eb408800,2.640625,2.37305699481865,2.08227114716107,1.76861853325753,1.46018548129197
Zm00001eb053460,1.078125,0.877374784110535,0.775202780996524,0.627629334849346,0.517109050207867
Zm00001eb104350,1.09375,0.903281519861831,0.763615295480881,0.678226264923252,0.610169491525424
Zm00001eb258240,1.390625,1.18307426597582,0.966396292004635,0.856736782262649,0.679884873680844
Zm00001eb207760,3.65625,3.27115716753022,3.23986095017381,3.22228538942581,3.16949152542373
Zm00001eb091300,0.265625,0.203799654576857,0.180764774044032,0.133598635588403,0.0965781899584266
Zm00001eb206760,0.640625,0.590673575129534,0.557358053302433,0.550881182490051,0.550367764630636
Zm00001eb316740,0.4375,0.317789291882556,0.257242178447277,0.146674246731097,0.222257755036776
Zm00001eb246280,0.25,0.191709844559585,0.149478563151796,0.138146674246731,0.119923249120563
Zm00001eb288890,0.03125,0.0310880829015544,0.0243337195828505,0.0250142126208073,0.0281419891269587
Zm00001eb352570,0.125,0.0949913644214162,0.0602549246813441,0.0591245025582717,0.0502078669651423
Zm00001eb076420,0.078125,0.0656303972366149,0.0231749710312862,0.0176236498010233,0.0236648544931244
Zm00001eb128000,0.125,0.122625215889465,0.129779837775203,0.147242751563388,0.180044771346338
Zm00001eb428890,0.265625,0.0898100172711572,0.164542294322132,0.16941444002274,0.252958106811641
Zm00001eb060810,0.203125,0.150259067357513,0.184241019698725,0.176236498010233,0.183562519987208
Zm00001eb215910,0.359375,0.29706390328152,0.371958285052144,0.391131324616259,0.441637352094659
Zm00001eb042020,0.015625,0.00172711571675302,0.00463499420625724,0.0102330869812393,0.00991365526063319
Zm00001eb259870,0.375,0.255613126079447,0.316338354577057,0.349630471859011,0.348896706108091
Zm00001eb314500,0.21875,0.126079447322971,0.194669756662804,0.223990903922683,0.261912376079309
Zm00001eb067160,1.03125,0.944732297063903,1.02665121668598,1.08754974417283,1.18452190598017
Zm00001eb172100,1.03125,0.962003454231434,1.06604866743917,1.15861284820921,1.26670930604413
Zm00001eb146420,0.3125,0.245250431778929,0.300115874855156,0.317794201250711,0.363287496002558
Zm00001eb340790,0.0625,0.0172711571675302,0.0463499420625724,0.0488914155770324,0.0709945634793732
Zm00001eb100770,0.015625,0.00172711571675302,0.00463499420625724,0.00625355315520182,0.0150303805564439
Zm00001eb355240,0.46875,0.338514680483592,0.334878331402086,0.383172256964184,0.501758874320435
Zm00001eb126430,0.21875,0.077720207253886,0.122827346465817,0.151222285389426,0.2216181643748
Zm00001eb275820,0.359375,0.162348877374784,0.231749710312862,0.26435474701535,0.366165653981452
Zm00001eb278470,0.078125,0.0621761658031088,0.0764774044032445,0.0852757248436612,0.0978573712823793
Zm00001eb403880,0.078125,0.0293609671848014,0.0567786790266512,0.0562819783968164,0.0777102654301247
Zm00001eb356490,10.296875,9.4853195164076,9.91077636152955,11.6913018760659,13.5433322673489
Zm00001eb416530,0.265625,0.207253886010363,0.220162224797219,0.27515633882888,0.307003517748641
Zm00001eb292830,0.671875,0.385146804835924,0.397450753186559,0.452529846503695,0.618484170131116
Zm00001eb333750,0.421875,0.366148531951641,0.369640787949015,0.400795906765207,0.466901183242725
Zm00001eb402950,0.1875,0.124352331606218,0.117033603707995,0.140989198408186,0.158938279501119
Zm00001eb234690,0.203125,0.158894645941278,0.163383545770568,0.189312109152928,0.249760153501759
Zm00001eb118760,0.015625,0.00518134715025907,0.00347624565469293,0.0045480386583286,0.0111928365845859
Zm00001eb369560,0.1875,0.0984455958549223,0.0822711471610661,0.0864127345082433,0.131435881036137
Zm00001eb075080,0.171875,0.120898100172712,0.151796060254925,0.136441159749858,0.142948512951711
Zm00001eb301520,0.4375,0.393782383419689,0.466975666280417,0.455372370665151,0.474896066517429
Zm00001eb389540,0.515625,0.580310880829015,0.72305909617613,0.765776009096077,0.928046050527662
Zm00001eb420370,0.859375,0.737478411053541,0.794901506373117,0.796475270039795,0.815478094019827
Zm00001eb049650,0.125,0.0621761658031088,0.0811123986095017,0.0960773166571916,0.0789894467540774
Zm00001eb037670,0.296875,0.195164075993092,0.259559675550406,0.271745309835134,0.223536936360729
Zm00001eb135750,1.859375,1.43523316062176,1.64078794901506,1.72882319499716,1.87336104892869
Zm00001eb203940,0.046875,0.0518134715025907,0.0614136732329085,0.0625355315520182,0.072593540134314
Zm00001eb089380,0.234375,0.181347150259067,0.223638470451912,0.21148379761228,0.225775503677646
Zm00001eb197620,0.5,0.471502590673575,0.495944380069525,0.534963047185901,0.550687559961625
Zm00001eb118970,0.078125,0.0552677029360967,0.0370799536500579,0.0494599204093235,0.0454109370003198
Zm00001eb429330,0.03125,0.0345423143350604,0.0289687137891078,0.030699260943718,0.0767508794371602
Zm00001eb051370,0.25,0.221070811744387,0.24449594438007,0.219442865264355,0.213623281100096
Zm00001eb123510,0.71875,0.639032815198618,0.694090382387022,0.678794769755543,0.661976335145507
Zm00001eb369280,0.375,0.272884283246978,0.358053302433372,0.305287094940307,0.192196993923889
Zm00001eb134600,1.8125,1.74611398963731,1.91772885283893,1.88402501421262,1.92772625519667
Zm00001eb380460,0.890625,0.815198618307427,0.888760139049826,0.833996588971006,0.782219379597058
Zm00001eb181960,0.25,0.241796200345423,0.264194669756663,0.270608300170551,0.272145826670931
Zm00001eb289860,1.28125,1.29879101899827,1.40208574739282,1.37293916998294,1.37511992324912
Zm00001eb373390,0.25,0.241796200345423,0.234067207415991,0.240477544059124,0.26351135273425
Zm00001eb092480,0.125,0.138169257340242,0.0533024333719583,0.0386583285957931,0.0342181004157339
Zm00001eb352240,0.3125,0.27979274611399,0.253765932792584,0.251847640704946,0.27406459865686
Zm00001eb229050,0.609375,0.670120898100173,0.619930475086906,0.58214894826606,0.592260952990086
Zm00001eb291470,0.1875,0.164075993091537,0.165701042873696,0.155770324047754,0.158298688839143
Zm00001eb008010,0.8125,0.882556131260794,0.601390498261877,0.45480386583286,0.362008314678606
Zm00001eb400130,0.359375,0.369602763385147,0.230590961761298,0.127345082433201,0.0761112887751839
Zm00001eb399440,1.046875,1.09844559585492,0.756662804171495,0.562251279135873,0.315637991685321
Zm00001eb179960,0.109375,0.115716753022453,0.0869061413673233,0.0415008527572484,0.0217460825071954
Zm00001eb041450,1.953125,1.66493955094991,0.97566628041715,0.511085844229676,0.295810681164055
Zm00001eb312160,0.140625,0.167530224525043,0.152954808806489,0.14837976122797,0.139430764310841
Zm00001eb274340,0.3125,0.366148531951641,0.312862108922364,0.240477544059124,0.260633194755357
Zm00001eb019930,0.015625,0.0224525043177893,0.0115874855156431,0.0164866401364412,0.0156699712184202
Zm00001eb430240,0.296875,0.328151986183074,0.12630359212051,0.0477544059124503,0.0195075151902782
Zm00001eb042980,0.9375,0.784110535405872,0.690614136732329,0.569641841955657,0.549088583306684
Zm00001eb145660,0.890625,0.977547495682211,0.676709154113557,0.414440022740193,0.267988487368084
Zm00001eb043940,0.984375,0.987910189982729,0.558516801853998,0.387151790790222,0.288455388551327
Zm00001eb186770,0.546875,0.523316062176166,0.421784472769409,0.405912450255827,0.376718899904061
Zm00001eb062460,1.328125,1.16753022452504,0.97566628041715,0.852188743604321,1.05500479692996
Zm00001eb110960,0.3125,0.326424870466321,0.207415990730012,0.110289937464468,0.126319155740326
Zm00001eb237460,0.921875,0.867012089810017,0.894553881807648,0.869812393405344,0.726894787336105
Zm00001eb316260,2.03125,2.01727115716753,2.26071842410197,2.25923820352473,2.32779021426287
Zm00001eb032060,2.34375,2.4300518134715,2.42178447276941,2.53894258101194,2.51934761752478
Zm00001eb033590,0.3125,0.293609671848014,0.281575898030127,0.279704377487209,0.259034218100416
Zm00001eb102090,0.921875,0.846286701208981,0.830822711471611,0.91529277998863,0.918132395267029
Zm00001eb199140,0.375,0.335060449050086,0.301274623406721,0.322342239909039,0.299328429804925
Zm00001eb405850,0.640625,0.625215889464594,0.585168018539977,0.554860716316089,0.540134314039015
Zm00001eb399930,1.1875,1.19516407599309,1.1494785631518,1.18078453666856,1.15190278221938
Zm00001eb361750,0.296875,0.246977547495682,0.195828505214368,0.172256964184196,0.141669331627758
Zm00001eb433020,0.40625,0.27979274611399,0.228273464658169,0.234223990903923,0.212344099776143
Zm00001eb404260,2.875,2.89464594127807,2.95480880648899,2.78112563956794,2.27822193795971
Zm00001eb252640,0.234375,0.226252158894646,0.232908458864426,0.221148379761228,0.203070035177486
Zm00001eb024680,1.203125,1.25388601036269,1.20278099652375,1.02956225127914,0.942117045091142
Zm00001eb320870,19.859375,22.0639032815199,22.0092699884125,22.8646958499147,22.917812599936
Zm00001eb082150,2.9375,2.63730569948187,2.48899188876014,2.16884593519045,1.70322993284298
Zm00001eb250190,7.390625,7.89119170984456,8.02780996523754,8.19272313814667,8.17428845538855
Zm00001eb360340,0.8125,0.699481865284974,0.640787949015064,0.46048891415577,0.321714102974097
Zm00001eb209480,1.25,1.23661485319516,1.32676709154114,1.26662876634451,1.37448033258714
Zm00001eb284250,0.15625,0.177892918825561,0.195828505214368,0.157475838544628,0.156060121522226
Zm00001eb006360,2.609375,2.40587219343696,2.28968713789108,2.25753268902786,2.04669011832427
Zm00001eb312620,0.4375,0.416234887737478,0.371958285052144,0.353610005685048,0.316597377678286
Zm00001eb143110,0.5,0.436960276338515,0.391657010428737,0.26435474701535,0.222897345698753
Zm00001eb101920,0.515625,0.468048359240069,0.361529548088065,0.21716884593519,0.15701950751519
Zm00001eb416980,0.484375,0.435233160621762,0.406720741599073,0.321205230244457,0.261272785417333
Zm00001eb309370,1.03125,0.979274611398964,1.00695249130939,0.972711768050028,0.987527982091461
Zm00001eb232050,0.296875,0.229706390328152,0.228273464658169,0.181353041500853,0.172049888071634
Zm00001eb275690,0.546875,0.473229706390328,0.465816917728853,0.45480386583286,0.43811960345379
Zm00001eb403770,0.015625,0.0103626943005181,0.00695249130938586,0.0193291642978965,0.00671570195075152
Zm00001eb332590,0.546875,0.440414507772021,0.550405561993047,0.511654349061967,0.562839782539175
Zm00001eb036170,0.71875,0.542314335060449,0.68018539976825,0.60318362706083,0.631275983370643
Zm00001eb057410,0.75,0.61139896373057,0.691772885283893,0.702103467879477,0.740645986568596
Zm00001eb301280,0.171875,0.141623488773748,0.144843568945539,0.150653780557135,0.180044771346338
Zm00001eb385620,0.234375,0.0984455958549223,0.127462340672074,0.168845935190449,0.275983370642789
Zm00001eb071190,0.03125,0.00863557858376511,0.0115874855156431,0.0210346787947698,0.0431723696834026
Zm00001eb079510,0.46875,0.336787564766839,0.361529548088065,0.421830585559977,0.517428845538855
Zm00001eb215870,0.078125,0.075993091537133,0.0811123986095017,0.0977828311540648,0.110329389190918
Zm00001eb349860,0.34375,0.278065630397237,0.316338354577057,0.34906196702672,0.381515829868884
Zm00001eb429870,0.03125,0.00518134715025907,0.0115874855156431,0.0255827174530984,0.0367764630636393
Zm00001eb432090,0.0625,0.0328151986183074,0.0417149478563152,0.0545764638999431,0.0703549728173969
Zm00001eb033910,0.40625,0.390328151986183,0.433371958285052,0.47640704945992,0.601854812919731
Zm00001eb021750,0.03125,0.00690846286701209,0.0162224797219003,0.0216031836270608,0.049568276303166
Zm00001eb376730,0.28125,0.231433506044905,0.269988412514484,0.299602046617396,0.37703869523505
Zm00001eb370850,0.140625,0.136442141623489,0.14252607184241,0.191017623649801,0.218740006395907
Zm00001eb416370,0.140625,0.151986183074266,0.15063731170336,0.183058555997726,0.190917812599936
Zm00001eb107920,0.625,0.61139896373057,0.60486674391657,0.654917566799318,0.874640230252638
Zm00001eb363140,0.046875,0.0310880829015544,0.0173812282734647,0.0358158044343377,0.0645986568596098
Zm00001eb248560,0.015625,0.00863557858376511,0.00463499420625724,0.00852757248436612,0.0243044451551007
Zm00001eb388050,0.25,0.238341968911917,0.229432213209733,0.267197271176805,0.346338343460185
Zm00001eb320200,0.609375,0.540587219343696,0.606025492468134,0.653212052302445,0.671250399744164
Zm00001eb330680,0.3125,0.20552677029361,0.292004634994206,0.328595793064241,0.333546530220659
Zm00001eb085420,0.421875,0.364421416234888,0.425260718424102,0.437180216031836,0.493763991045731
Zm00001eb128930,0.0625,0.0518134715025907,0.0637311703360371,0.0727686185332575,0.0722737448033259
Zm00001eb244400,0.203125,0.191709844559585,0.243337195828505,0.291642978965321,0.274384393987848
Zm00001eb420440,0.1875,0.248704663212435,0.0648899188876014,0.109721432632177,0.169171730092741
Zm00001eb250280,0.234375,0.366148531951641,0.133256083429896,0.0938032973280273,0.0601215222257755
Zm00001eb001670,0.15625,0.219343696027634,0.13441483198146,0.0579874928936896,0.0386952350495683
Zm00001eb253150,0.109375,0.112262521588946,0.0938586326767092,0.0801591813530415,0.0786696514230892
Zm00001eb335690,0.296875,0.272884283246978,0.259559675550406,0.251279135872655,0.273425007994883
Zm00001eb427380,0.09375,0.120898100172712,0.0590961761297798,0.038089823763502,0.0252638311480652
Zm00001eb189840,0.09375,0.0829015544041451,0.0787949015063731,0.0352472996020466,0.0220658778381836
Zm00001eb321680,1.21875,1.16753022452504,1.17265353418308,1.0193291642979,1.02398464982411
Zm00001eb214850,0.390625,0.426597582037997,0.480880648899189,0.44968732234224,0.396546210425328
Zm00001eb311180,4.25,5.06563039723661,4.98030127462341,4.44457077885162,3.72529581068116
Zm00001eb372960,0.90625,0.963730569948187,0.879490150637312,0.783399658897101,0.480972177806204
Zm00001eb152350,0.203125,0.31433506044905,0.27694090382387,0.239909039226833,0.124080588423409
Zm00001eb133000,0.734375,0.766839378238342,0.673232908458864,0.558840250142126,0.460505276622961
Zm00001eb371020,0.96875,1.14680483592401,1.162224797219,1.13473564525298,1.16725295810681
Zm00001eb153100,1,1.13126079447323,1.10312862108922,1.08015918135304,1.06395906619763
Zm00001eb151240,0.53125,0.623488773747841,0.528389339513326,0.395679363274588,0.257435241445475
Zm00001eb193790,2.484375,2.38860103626943,1.9351100811124,1.42296759522456,1.12951710905021
Zm00001eb001460,11.140625,12.846286701209,12.8308227114716,12.6765207504264,13.0604413175568
Zm00001eb363810,4.921875,5.95164075993092,5.52954808806489,4.86469584991472,4.05724336424688
Zm00001eb041850,8.265625,9.35924006908463,8.60254924681344,8.07049459920409,7.67252958106812
Zm00001eb198700,8.75,10.1018998272884,9.85979142526072,9.86355884025014,9.94755356571794
Zm00001eb370810,0.703125,0.659758203799655,0.586326767091541,0.571915861284821,0.586824432363288
Zm00001eb066770,1.09375,1.77720207253886,1.17728852838934,0.818078453666856,0.501758874320435
Zm00001eb171720,1.046875,1.43696027633851,1.19930475086906,1.0125071063104,0.925487687879757
Zm00001eb058480,0.5,0.488773747841105,0.337195828505214,0.223990903922683,0.0978573712823793
Zm00001eb122470,1.09375,1.43523316062176,1.26535341830823,1.15577032404775,1.10841061720499
Zm00001eb185110,0.015625,0.0189982728842832,0.0173812282734647,0.00909607731665719,0.00543652062679885
Zm00001eb036990,2.265625,2.93436960276339,1.78215527230591,0.972143263217737,0.589382795011193
Zm00001eb373670,0.875,1.06217616580311,0.850521436848204,0.604889141557703,0.568276303165974
Zm00001eb199940,0.609375,0.613126079447323,0.638470451911935,0.58214894826606,0.588423409018228
Zm00001eb256730,0.3125,0.321243523316062,0.380069524913094,0.220011370096646,0.140070354972817
Zm00001eb249730,0.3125,0.355785837651123,0.360370799536501,0.322342239909039,0.316597377678286
Zm00001eb255670,1.84375,1.78411053540587,1.62804171494786,1.16429789653212,0.658778381835625
Zm00001eb000690,1.484375,1.54922279792746,1.6720741599073,1.75554292211484,1.71953949472338
Zm00001eb059460,0.3125,0.259067357512953,0.267670915411356,0.256395679363275,0.200831467860569
Zm00001eb378820,2.171875,2.35405872193437,2.24101969872538,2.24673109721433,1.75759513911097
Zm00001eb188950,0.265625,0.250431778929188,0.287369640787949,0.256964184195566,0.266709306044132
Zm00001eb216060,0.265625,0.233160621761658,0.323290845886443,0.303581580443434,0.128237927726255
Zm00001eb095290,0.578125,0.61139896373057,0.705677867902665,0.677657760090961,0.688519347617525
Zm00001eb331250,0.25,0.212435233160622,0.27694090382387,0.22228538942581,0.173968660057563
Zm00001eb208830,0.140625,0.143350604490501,0.156431054461182,0.19044911881751,0.201471058522546
Zm00001eb284910,0.515625,0.440414507772021,0.438006952491309,0.495167708925526,0.536936360729133
Zm00001eb353470,0.03125,0.0120898100172712,0.0173812282734647,0.0341102899374645,0.0585225455708347
Zm00001eb113220,0.03125,0.0293609671848014,0.0324449594438007,0.0488914155770324,0.0754716981132075
Zm00001eb286490,0.015625,0.0155440414507772,0.015063731170336,0.0221716884593519,0.0598017268947873
Zm00001eb124790,0.046875,0.0241796200345423,0.0463499420625724,0.0551449687322342,0.0786696514230892
Zm00001eb135400,0.21875,0.176165803108808,0.234067207415991,0.2484366117112,0.308602494403582
Zm00001eb288060,0.296875,0.22279792746114,0.239860950173812,0.270608300170551,0.303805564438759
Zm00001eb055990,0.21875,0.146804835924007,0.176129779837775,0.202956225127914,0.249120562839783
Zm00001eb246440,0.171875,0.117443868739206,0.168018539976825,0.175667993177942,0.259354013431404
Zm00001eb145040,0.015625,0.00690846286701209,0.0162224797219003,0.0198976691301876,0.0284617844579469
Zm00001eb300940,1.4375,1.25906735751295,1.38933951332561,1.57134735645253,1.76303165973777
Zm00001eb095690,0.03125,0.0120898100172712,0.00811123986095017,0.0204661739624787,0.0249440358170771
Zm00001eb352580,0.140625,0.075993091537133,0.0695249130938586,0.133030130756111,0.181004157339303
Zm00001eb227830,0.03125,0.0120898100172712,0.0162224797219003,0.0301307561114269,0.0639590661976335
Zm00001eb255490,0.109375,0.0829015544041451,0.0926998841251448,0.10062535531552,0.144547489606652
Zm00001eb245040,0.015625,0.0103626943005181,0.00695249130938586,0.0164866401364412,0.0297409657818996
Zm00001eb249290,0.03125,0.0207253886010363,0.0139049826187717,0.0233086981239341,0.0524464342820595
Zm00001eb127850,0.40625,0.264248704663212,0.366164542294322,0.349630471859011,0.39782539174928
Zm00001eb382780,0.015625,0.00863557858376511,0.0115874855156431,0.0142126208072769,0.0118324272465622
Zm00001eb051900,0.078125,0.0518134715025907,0.0880648899188876,0.0920977828311541,0.106811640550048
Zm00001eb369190,0.078125,0.0345423143350604,0.0590961761297798,0.0540079590676521,0.0732331307962904
Zm00001eb073130,0.234375,0.202072538860104,0.263035921205098,0.287094940306993,0.295810681164055
Zm00001eb194220,0.5625,0.366148531951641,0.546929316338355,0.572484366117112,0.642788615286217
Zm00001eb381600,0.453125,0.419689119170984,0.466975666280417,0.50255827174531,0.571474256475855
Zm00001eb035030,0.578125,0.450777202072539,0.519119351100811,0.565093803297328,0.639270866645347
Zm00001eb095110,0.0625,0.0708117443868739,0.0915411355735805,0.0784536668561683,0.0997761432683083
Zm00001eb368850,0.015625,0.0189982728842832,0.015063731170336,0.0181921546333144,0.0402942117045091
Zm00001eb237820,0.03125,0.0310880829015544,0.033603707995365,0.0528709494030699,0.0521266389510713
Zm00001eb221620,0.609375,0.53713298791019,0.593279258400927,0.632745878339966,0.905660377358491
Zm00001eb219490,10.140625,11.440414507772,12.2723059096176,13.9789653212052,17.9667412855772
Zm00001eb130510,0.078125,0.0397236614853195,0.0753186558516802,0.0682205798749289,0.113847137831788
Zm00001eb291730,0.140625,0.0621761658031088,0.106604866743917,0.150085275724844,0.253917492804605
Zm00001eb303620,0.1875,0.105354058721934,0.166859791425261,0.187038089823763,0.303805564438759
Zm00001eb419910,1.390625,1.13126079447323,1.17497103128621,1.4457077885162,1.79916853213943
Zm00001eb074930,0.046875,0.0103626943005181,0.0324449594438007,0.0551449687322342,0.121202430444516
Zm00001eb148820,1.03125,1.10535405872193,1.19698725376593,1.27117680500284,1.49600255836265
Zm00001eb169130,0.3125,0.29706390328152,0.309385863267671,0.382035247299602,0.475535657179405
Zm00001eb170530,0.40625,0.27979274611399,0.301274623406721,0.425241614553724,0.527982091461465
Zm00001eb242030,0.078125,0.07426597582038,0.105446118192352,0.06878908470722,0.074512312120243
Zm00001eb243450,0.265625,0.212435233160622,0.238702201622248,0.232518476407049,0.225775503677646
Zm00001eb287060,0.03125,0.0172711571675302,0.0127462340672074,0.015349630471859,0.00863447393668052
Zm00001eb324660,0.296875,0.260794473229706,0.239860950173812,0.232518476407049,0.261592580748321
Zm00001eb120750,0.859375,0.913644214162349,0.943221320973349,0.924957362137578,0.833066837224177
Zm00001eb126140,1.328125,1.38514680483592,1.54924681344148,1.47356452529847,1.42212983690438
Zm00001eb171080,0.65625,0.621761658031088,0.660486674391657,0.637293916998295,0.594179724976015
Zm00001eb088080,0.34375,0.373056994818653,0.410196987253766,0.333712336554861,0.245602814198913
Zm00001eb332860,0.25,0.31433506044905,0.322132097334878,0.219442865264355,0.124080588423409
Zm00001eb329910,0.5625,0.512953367875648,0.516801853997683,0.547470153496305,0.570514870482891
Zm00001eb071990,0.421875,0.683937823834197,0.449594438006952,0.18533257532689,0.0978573712823793
Zm00001eb113710,0.640625,0.694300518134715,0.677867902665122,0.645821489482661,0.658138791173649
Zm00001eb315910,0.96875,1.35233160621762,1.04171494785632,0.787379192723138,0.736168851934762
Zm00001eb429720,0.1875,0.29706390328152,0.222479721900348,0.154633314383172,0.0831467860569236
Zm00001eb214840,0.484375,0.490500863557858,0.44611819235226,0.463331438317226,0.462104253277902
Zm00001eb327230,0.203125,0.191709844559585,0.147161066048667,0.134735645252985,0.0943396226415094
Zm00001eb299300,2.078125,2.25561312607945,2.00115874855156,1.93916998294485,1.32363287496003
Zm00001eb142540,2.734375,3.36960276338515,3.26419466975666,3.07788516202388,2.81451870802686
Zm00001eb228620,25.171875,28.3367875647668,29.7358053302433,31.4627629334849,34.7818995842661
Zm00001eb359990,0.421875,0.442141623488774,0.47856315179606,0.437748720864127,0.423728813559322
Zm00001eb264080,0.328125,0.350604490500864,0.366164542294322,0.299602046617396,0.27054685001599
Zm00001eb251390,0.21875,0.290155440414508,0.282734646581692,0.130187606594656,0.0505276622961305
Zm00001eb255160,0.671875,0.896373056994819,0.869061413673233,0.646389994314952,0.648225135913016
Zm00001eb005690,0.453125,0.658031088082902,0.582850521436848,0.438885730528709,0.337384074192517
Zm00001eb315330,0.21875,0.253886010362694,0.206257242178447,0.149516770892553,0.0821874000639591
Zm00001eb405630,2.46875,2.86873920552677,2.54924681344148,2.00341102899375,1.72529581068116
Zm00001eb315610,0.25,0.397236614853195,0.322132097334878,0.173393973848778,0.0914614646626159
Zm00001eb032780,0.078125,0.077720207253886,0.0683661645422943,0.0505969300739056,0.0386952350495683
Zm00001eb248590,0.296875,0.392055267702936,0.355735805330243,0.279135872654918,0.195714742564759
Zm00001eb138920,0.0625,0.138169257340242,0.0683661645422943,0.0278567367822627,0.0332587144227694
Zm00001eb366690,0.265625,0.316062176165803,0.31981460023175,0.325753268902786,0.337703869523505
Zm00001eb052150,0.21875,0.307426597582038,0.263035921205098,0.101762364980102,0.0741925167892549
Zm00001eb340140,0.203125,0.290155440414508,0.261877172653534,0.180216031836271,0.164374800127918
Zm00001eb370960,0.109375,0.158894645941278,0.137891077636153,0.103467879476976,0.0981771666133675
Zm00001eb403750,0.15625,0.234887737478411,0.20973348783314,0.134167140420694,0.138151582986888
Zm00001eb278670,0.390625,0.623488773747841,0.412514484356895,0.336554860716316,0.306683722417653
Zm00001eb317060,0.15625,0.20552677029361,0.184241019698725,0.177942012507106,0.165653981451871
Zm00001eb367660,0.171875,0.219343696027634,0.192352259559676,0.20125071063104,0.203709625839463
Zm00001eb183200,0.015625,0.0397236614853195,0.0289687137891078,0.0341102899374645,0.0262232171410297
Zm00001eb337810,2.375,2.64766839378238,2.51216685979143,2.69471290505969,2.82603133994244
Zm00001eb264930,0.734375,0.949913644214162,1.2305909617613,1.09948834565094,1.14550687559962
Zm00001eb038320,0.03125,0.0345423143350604,0.0405561993047509,0.0289937464468448,0.0140709945634794
Zm00001eb119340,0.5,0.50259067357513,0.615295480880649,0.512791358726549,0.469779341221618
Zm00001eb019090,0.421875,0.552677029360967,0.559675550405562,0.516770892552587,0.370322993284298
Zm00001eb316310,0.015625,0.0224525043177893,0.0254924681344148,0.0170551449687322,0.0108730412535977
Zm00001eb101040,0.4375,0.654576856649395,0.684820393974508,0.557134735645253,0.30188679245283
Zm00001eb170540,2.546875,2.52849740932642,2.6071842410197,2.44968732234224,2.19923249120563
Zm00001eb428400,0.84375,0.953367875647668,1.04055619930475,0.77259806708357,0.577550367764631
Zm00001eb424290,2.46875,3.26597582037997,3.54345307068366,3.55997725980671,4.05788295490886
Zm00001eb252180,1.515625,1.82037996545769,1.76709154113557,1.4013644115975,0.99648225135913
Zm00001eb228320,3.09375,4.58894645941278,4.72537659327926,3.87151790790222,2.54908858330668
Zm00001eb246010,0.203125,0.202072538860104,0.221320973348783,0.192154633314383,0.164694595458906
Zm00001eb289320,0.03125,0.0449050086355786,0.0451911935110081,0.0392268334280841,0.0428525743524145
Zm00001eb002310,0.359375,0.613126079447323,0.629200463499421,0.394542353610006,0.25999360409338
Zm00001eb117830,0.5625,0.974093264248705,0.986095017381228,0.849346219442865,0.586824432363288
Zm00001eb215190,0.296875,0.411053540587219,0.377752027809965,0.350198976691302,0.291333546530221
Zm00001eb050220,1.9375,2.21588946459413,2.14020857473928,2.18192154633314,2.32491205628398
Zm00001eb175840,0.875,0.922279792746114,0.896871378910776,0.889710062535532,0.901503038055644
Zm00001eb056760,0.109375,0.143350604490501,0.14252607184241,0.114269471290506,0.118963863127598
Zm00001eb194770,0.3125,0.383419689119171,0.356894553881808,0.330869812393405,0.289414774544292
Zm00001eb292380,0.34375,0.359240069084629,0.339513325608343,0.370096645821489,0.379597057882955
Zm00001eb199970,0.296875,0.221070811744387,0.26071842410197,0.212620807276862,0.199232491205628
Zm00001eb101130,0.109375,0.105354058721934,0.111239860950174,0.125639567936327,0.100735529261273
Zm00001eb118950,0.734375,0.696027633851468,0.648899188876014,0.715747583854463,0.673169171730093
Zm00001eb202260,0.1875,0.210708117443869,0.232908458864426,0.252416145537237,0.242085065558043
Zm00001eb250240,0.125,0.153713298791019,0.198146002317497,0.187038089823763,0.0962583946274384
Zm00001eb365080,3.140625,3.30915371329879,3.60370799536501,4.13757816941444,4.56411896386313
Zm00001eb184870,0.3125,0.269430051813472,0.297798377752028,0.321205230244457,0.367125039974416
Zm00001eb089580,0.6875,0.659758203799655,0.756662804171495,0.816372939169983,0.971858010873041
Zm00001eb353990,1.09375,0.953367875647668,1.12514484356895,1.28140989198408,1.5324592260953
Zm00001eb188380,0.015625,0.0120898100172712,0.0104287369640788,0.0204661739624787,0.0508474576271186
Zm00001eb201290,0.03125,0.0189982728842832,0.0115874855156431,0.0176236498010233,0.0959385992964503
Zm00001eb225570,0.0625,0.101899827288428,0.103128621089224,0.111995451961342,0.213943076431084
Zm00001eb402220,0.015625,0.0155440414507772,0.0208574739281576,0.0181921546333144,0.0441317556763671
Zm00001eb391190,0.015625,0.0120898100172712,0.0162224797219003,0.0170551449687322,0.0345378957467221
